SK_ID_CURR,TARGET,AGE,AMT_INCOME_TOTAL,AMT_CREDIT,DURATION_MONTHS,EMPLOYMENT_YEARS,CHECKING_STATUS,SAVINGS_STATUS,PURPOSE,HOUSING,NUM_DEPENDENTS,EXISTING_CREDITS,DELINQUENCIES_2YR,DEBT_TO_INCOME,CREDIT_UTILIZATION
108820,0,29,35741.22,16068.11,36,5.8,no_account,high,renovation,with_parents,0,0,0,0.4496,0.1306
108821,0,45,93063.35,22030.78,36,0.2,200_plus,low,electronics,rent,1,2,1,0.2367,0.3637
108822,0,39,55151.36,5818.17,24,4.1,0_to_200,unknown,education,own,0,0,0,0.1055,0.5496
108823,0,52,20805.49,21092.34,12,0.7,0_to_200,medium,furniture,rent,0,2,0,1.0137,0.2485
108824,0,23,44692.25,15185.86,6,4.1,0_to_200,high,furniture,rent,1,0,1,0.3398,0.5296
108825,0,55,67851.78,7876.03,18,5.7,no_account,low,renovation,own,0,3,0,0.1161,0.2843
108826,0,57,45077.41,3103.63,6,3.0,0_to_200,medium,car,own,3,0,0,0.0688,0.7817
108827,1,32,62044.17,31998.08,60,2.3,no_account,medium,electronics,own,1,3,0,0.5157,0.5794
108828,0,28,14632.72,14374.95,12,3.5,no_account,low,education,with_parents,2,4,0,0.9823,0.2204
108829,1,51,17485.24,11805.29,18,2.3,no_account,unknown,business,own,2,1,0,0.6751,0.25
108830,0,33,34490.38,4706.93,36,8.4,0_to_200,low,car,own,2,0,0,0.1365,0.3382
108831,0,67,42296.38,24797.89,60,5.9,0_to_200,high,car,own,1,0,1,0.5863,0.1014
108832,0,58,53560.99,24099.76,36,3.8,0_to_200,unknown,renovation,own,2,3,1,0.4499,0.3733
108833,0,67,59866.66,22366.5,18,4.3,0_to_200,high,furniture,rent,0,1,1,0.3736,0.1804
108834,0,47,95587.13,14450.7,24,2.5,no_account,unknown,electronics,rent,3,1,0,0.1512,0.0146
108835,1,66,30612.02,21761.32,12,0.8,0_to_200,low,car,rent,1,3,0,0.7109,0.8124
108836,0,21,39308.4,7585.6,12,1.2,no_account,low,electronics,rent,2,3,0,0.193,0.1992
108837,0,35,32421.42,16958.53,36,3.3,no_account,unknown,furniture,rent,1,0,0,0.523,0.2622
108838,1,21,66807.41,14511.09,48,0.4,no_account,unknown,education,rent,0,0,0,0.2172,0.2827
108839,0,54,73585.79,17403.42,18,11.8,no_account,unknown,car,rent,0,0,2,0.2365,0.197
108840,0,46,39581.89,500.0,36,7.1,0_to_200,low,business,own,1,0,0,0.0126,0.3796
108841,1,35,89436.7,31827.2,36,6.2,0_to_200,unknown,renovation,own,1,3,2,0.3559,0.6621
108842,1,35,33958.37,29566.78,24,6.3,0_to_200,low,furniture,own,1,4,3,0.8707,0.3866
108843,0,52,65824.22,4649.7,18,0.5,200_plus,low,business,rent,1,4,2,0.0706,0.3151
108844,0,29,75574.32,20196.25,60,3.0,negative,low,car,with_parents,1,3,1,0.2672,0.264
108845,0,46,23378.99,1617.19,18,11.2,0_to_200,unknown,electronics,own,1,0,0,0.0692,0.2722
108846,1,51,58929.87,15754.77,18,4.8,negative,low,furniture,own,0,3,0,0.2673,0.2585
108847,0,32,8000.0,500.0,12,5.7,no_account,medium,business,own,0,4,0,0.0625,0.6663
108848,0,32,80845.48,12370.52,36,38.7,0_to_200,low,renovation,rent,3,4,1,0.153,0.9183
108849,0,38,23153.52,10610.17,48,0.4,0_to_200,low,education,own,0,4,0,0.4582,0.1457
108850,1,50,56908.41,25410.68,12,1.1,0_to_200,unknown,car,rent,1,4,0,0.4465,0.2099
108851,0,33,60761.57,30016.3,12,1.3,no_account,medium,education,rent,0,0,0,0.494,0.2458
108852,0,39,69223.95,30218.89,48,3.6,0_to_200,low,car,own,0,1,0,0.4365,0.2575
108853,1,47,72114.64,25424.33,36,18.6,negative,unknown,business,rent,1,3,1,0.3525,0.2041
108854,0,30,47259.21,15741.76,60,2.3,no_account,medium,car,own,3,4,1,0.3331,0.1244
108855,0,48,44879.12,18494.68,36,15.0,no_account,unknown,education,own,1,1,0,0.4121,0.3977
108856,0,27,43563.51,18450.94,36,0.1,negative,unknown,renovation,own,1,3,0,0.4235,0.1625
108857,0,27,25775.71,4377.13,24,6.2,no_account,low,business,own,1,1,0,0.1698,0.2367
108858,0,32,45445.92,25313.33,18,9.4,no_account,unknown,car,rent,2,4,0,0.557,0.1247
108859,1,35,39844.88,21210.52,24,1.3,no_account,low,car,own,0,1,0,0.5323,0.2811
108860,1,22,29960.19,21628.52,24,1.4,no_account,low,car,rent,1,4,0,0.7219,0.3109
108861,0,68,14421.67,500.0,24,8.5,no_account,low,furniture,own,1,2,1,0.0347,0.2616
108862,0,36,20835.02,19074.74,24,2.7,0_to_200,unknown,electronics,with_parents,0,1,1,0.9155,0.1051
108863,1,60,8000.0,24050.77,6,3.3,negative,unknown,car,rent,1,0,0,3.006,0.176
108864,1,65,41257.95,14862.81,36,4.8,negative,low,education,rent,1,4,0,0.3602,0.0897
108865,0,60,53583.29,10493.33,24,2.7,200_plus,high,electronics,rent,1,1,0,0.1958,0.1878
108866,1,61,8000.0,2738.3,48,5.1,no_account,low,electronics,own,1,2,1,0.3422,0.2581
108867,0,25,50294.09,2092.66,12,1.1,0_to_200,high,business,own,0,2,0,0.0416,0.184
108868,0,39,49390.86,16388.99,24,13.7,0_to_200,high,car,own,0,0,2,0.3318,0.1917
108869,0,57,27402.31,12887.22,24,11.9,negative,medium,business,own,2,4,0,0.4703,0.1613
108870,0,49,37702.72,12761.02,12,2.7,no_account,low,furniture,rent,1,3,0,0.3385,0.2536
108871,0,21,66363.31,28760.32,24,0.7,negative,low,electronics,own,0,1,1,0.4334,0.4331
108872,0,48,26722.98,3696.76,24,2.4,negative,low,business,rent,0,2,0,0.1383,0.0557
108873,0,60,47384.21,11888.68,36,1.6,no_account,unknown,car,rent,0,0,0,0.2509,0.4922
108874,0,61,52338.51,30246.98,12,0.8,no_account,unknown,car,own,1,2,0,0.5779,0.2668
108875,0,39,30626.9,12191.17,48,4.1,negative,high,furniture,own,1,2,0,0.398,0.1896
108876,1,32,66408.04,15596.59,6,2.5,negative,low,car,own,3,3,0,0.2349,0.3339
108877,0,36,55382.52,13424.16,24,4.6,no_account,medium,car,own,0,0,0,0.2424,0.1416
108878,1,35,41294.61,21352.06,36,2.7,no_account,unknown,business,rent,0,0,0,0.5171,0.4027
108879,0,37,101741.04,500.0,6,19.0,0_to_200,unknown,business,own,3,2,0,0.0049,0.1359
108880,0,35,65410.27,13169.81,12,0.3,0_to_200,unknown,car,own,0,4,0,0.2013,0.1606
108881,0,43,15323.81,15490.0,18,8.1,0_to_200,medium,electronics,own,0,4,0,1.0108,0.1635
108882,0,23,38507.26,6016.17,24,2.6,negative,unknown,renovation,rent,0,1,0,0.1562,0.3569
108883,0,34,94529.87,18092.33,18,0.4,no_account,medium,renovation,rent,1,2,0,0.1914,0.444
108884,0,36,28575.35,22077.41,60,6.4,no_account,medium,furniture,with_parents,0,3,0,0.7726,0.4492
108885,0,28,47721.5,19067.44,12,2.8,0_to_200,unknown,renovation,with_parents,0,3,0,0.3995,0.1313
108886,0,64,73060.89,31013.51,48,6.9,no_account,unknown,education,rent,0,0,0,0.4245,0.0438
108887,0,54,60338.35,11099.76,60,4.6,0_to_200,low,car,rent,2,0,1,0.184,0.1503
108888,0,65,65667.37,19487.19,12,9.5,0_to_200,medium,furniture,own,1,4,1,0.2968,0.3786
108889,0,48,61193.66,19284.4,36,2.9,negative,medium,furniture,rent,2,1,0,0.3151,0.1399
108890,0,26,52966.3,12879.45,60,14.9,no_account,low,car,rent,0,0,0,0.2432,0.2985
108891,1,65,30465.98,25200.59,18,2.6,no_account,low,electronics,rent,0,1,0,0.8271,0.4653
108892,1,43,53776.11,17594.13,24,0.2,0_to_200,high,business,own,2,0,1,0.3272,0.1607
108893,0,54,50215.83,4190.6,36,26.5,no_account,low,car,rent,0,2,0,0.0835,0.1547
108894,0,39,36717.72,21755.36,36,2.7,no_account,unknown,electronics,own,0,3,0,0.5925,0.517
108895,1,45,75600.51,10505.63,48,1.9,no_account,unknown,car,rent,1,3,2,0.139,0.115
108896,0,44,37991.41,12095.24,18,1.2,0_to_200,low,furniture,own,1,0,0,0.3184,0.5308
108897,0,34,80267.49,12761.78,12,2.3,200_plus,unknown,car,with_parents,1,3,1,0.159,0.3861
108898,1,48,51934.56,21617.62,36,3.6,negative,medium,car,with_parents,1,1,1,0.4162,0.3099
108899,0,56,42917.64,24710.87,18,2.2,negative,low,business,own,1,1,0,0.5758,0.107
108900,1,21,10603.03,13564.61,36,3.9,negative,medium,car,with_parents,0,0,0,1.2792,0.4304
108901,0,27,88625.52,13048.44,24,2.5,negative,high,renovation,own,0,1,0,0.1472,0.1307
108902,0,62,47032.35,500.0,24,4.3,no_account,low,renovation,rent,0,0,0,0.0106,0.3587
108903,0,48,8000.0,8611.56,48,0.5,200_plus,medium,car,rent,2,3,0,1.0763,0.102
108904,0,68,65249.94,6479.11,36,1.0,200_plus,medium,education,rent,1,1,0,0.0993,0.2595
108905,0,50,44856.34,17800.74,36,1.7,0_to_200,unknown,business,own,0,4,0,0.3968,0.2721
108906,0,53,27454.28,14036.38,60,2.2,no_account,unknown,furniture,own,2,1,0,0.5112,0.2968
108907,0,65,64682.8,6820.47,18,2.1,negative,unknown,car,own,1,4,0,0.1054,0.1332
108908,1,53,8000.0,16374.33,36,4.4,no_account,medium,electronics,own,0,4,0,2.0465,0.0249
108909,0,37,42707.59,14391.1,24,24.0,0_to_200,high,renovation,own,2,0,0,0.337,0.397
108910,0,46,40072.43,500.0,24,2.1,negative,low,car,rent,1,2,0,0.0125,0.2226
108911,1,32,68770.72,24971.28,48,13.5,negative,low,renovation,own,0,3,1,0.3631,0.6146
108912,0,37,93978.58,24098.02,60,8.3,200_plus,unknown,business,own,0,1,0,0.2564,0.0784
108913,0,54,44881.6,12858.72,24,9.6,200_plus,medium,car,own,1,2,0,0.2865,0.1095
108914,0,28,55394.5,18173.38,48,2.4,no_account,unknown,electronics,own,1,4,1,0.3281,0.0733
108915,0,53,102480.86,12072.55,18,5.0,0_to_200,unknown,car,rent,0,1,0,0.1178,0.2465
108916,0,49,48501.63,559.97,36,6.8,200_plus,high,business,own,1,0,0,0.0115,0.1004
108917,0,36,54848.32,34473.51,48,1.0,200_plus,low,car,rent,2,1,1,0.6285,0.6094
108918,0,23,25565.03,21747.89,36,10.6,0_to_200,low,furniture,own,1,3,0,0.8507,0.3598
108919,0,55,85228.05,23465.43,36,2.1,no_account,low,car,with_parents,2,4,0,0.2753,0.2552
108920,0,61,31392.18,12439.1,48,1.3,0_to_200,unknown,renovation,rent,2,3,1,0.3962,0.2749
108921,0,56,54746.45,25133.79,18,8.8,negative,medium,furniture,own,0,0,1,0.4591,0.326
108922,0,41,53780.31,2667.94,36,8.0,no_account,high,electronics,own,0,3,0,0.0496,0.1038
108923,1,53,49700.45,12790.62,36,6.0,200_plus,low,car,rent,1,1,3,0.2573,0.385
108924,0,41,36315.98,21658.31,24,0.0,0_to_200,unknown,electronics,with_parents,1,3,0,0.5964,0.1944
108925,0,38,51735.81,9358.74,60,3.8,200_plus,medium,car,own,2,2,0,0.1809,0.3542
108926,0,37,80673.54,23196.41,24,1.1,no_account,unknown,business,own,2,4,0,0.2875,0.4015
108927,0,31,91116.48,17733.77,18,1.0,0_to_200,medium,car,own,2,3,0,0.1946,0.4078
108928,0,68,46780.87,16886.56,48,10.6,0_to_200,medium,renovation,rent,3,3,0,0.361,0.5905
108929,0,53,36858.52,8519.4,12,1.7,no_account,medium,electronics,with_parents,1,3,0,0.2311,0.0881
108930,1,29,31122.26,18639.39,36,4.6,200_plus,medium,renovation,own,0,0,1,0.5989,0.4887
108931,0,63,99743.15,32392.91,60,2.0,0_to_200,high,car,own,1,0,0,0.3248,0.3997
108932,0,28,48514.15,16577.58,48,1.9,0_to_200,medium,furniture,own,1,3,0,0.3417,0.23
108933,0,50,69070.35,20003.69,36,3.5,200_plus,high,electronics,rent,1,4,0,0.2896,0.1085
108934,0,29,59508.43,21331.7,60,1.2,0_to_200,low,electronics,with_parents,0,4,0,0.3585,0.2483
108935,0,38,96546.56,4700.27,24,14.8,negative,unknown,education,rent,0,2,1,0.0487,0.2595
108936,0,53,41078.68,13806.82,12,2.1,no_account,high,car,rent,5,4,1,0.3361,0.1441
108937,0,69,28035.2,13532.79,36,10.4,0_to_200,unknown,business,own,1,2,2,0.4827,0.5255
108938,0,69,83275.37,500.0,36,2.2,negative,low,electronics,own,0,2,0,0.006,0.0752
108939,0,64,64819.1,22100.75,48,3.5,0_to_200,low,renovation,own,0,1,0,0.341,0.075
108940,0,32,54205.67,6613.59,24,0.2,no_account,low,education,own,0,1,0,0.122,0.1605
108941,0,25,78583.75,21116.7,12,5.8,0_to_200,unknown,furniture,own,2,1,0,0.2687,0.5454
108942,0,65,60870.75,8177.75,12,11.2,0_to_200,unknown,car,rent,1,0,1,0.1343,0.2677
108943,0,66,81371.3,33379.02,18,9.9,0_to_200,unknown,electronics,own,1,1,0,0.4102,0.1208
108944,0,34,52345.67,12492.99,36,4.8,0_to_200,high,electronics,own,1,2,0,0.2387,0.0943
108945,0,21,63427.67,32290.45,24,0.8,no_account,low,renovation,own,1,2,1,0.5091,0.1832
108946,1,52,57956.13,13445.61,12,4.9,negative,unknown,car,with_parents,1,3,0,0.232,0.1427
108947,0,24,39488.25,14518.77,18,2.0,0_to_200,unknown,electronics,own,0,3,0,0.3677,0.3033
108948,0,22,42061.84,29099.32,18,2.3,0_to_200,unknown,renovation,rent,2,2,0,0.6918,0.3014
108949,0,66,42754.42,6741.89,24,11.2,negative,low,car,with_parents,2,4,0,0.1577,0.5481
108950,0,45,53100.05,15449.62,48,5.6,negative,unknown,car,rent,0,1,0,0.2909,0.2747
108951,0,26,37430.21,19855.83,60,3.1,0_to_200,unknown,car,rent,1,4,0,0.5305,0.1533
108952,0,53,62932.63,18634.1,24,18.4,no_account,high,car,own,2,4,0,0.2961,0.2822
108953,0,39,53577.33,15387.21,24,1.1,no_account,low,car,rent,1,0,0,0.2872,0.2646
108954,0,47,50608.4,14151.07,12,3.0,negative,unknown,business,rent,1,3,0,0.2796,0.1523
108955,0,65,49859.72,22617.98,24,0.8,negative,medium,electronics,rent,0,2,0,0.4536,0.1874
108956,0,32,38191.06,16591.08,36,9.0,no_account,unknown,car,rent,0,3,0,0.4344,0.7831
108957,0,52,39667.39,23697.41,18,0.6,0_to_200,low,furniture,with_parents,0,4,0,0.5974,0.6645
108958,0,61,17414.96,18527.05,18,11.7,200_plus,low,furniture,rent,1,4,0,1.0638,0.5753
108959,0,41,43827.25,20851.85,48,2.4,no_account,low,business,own,0,0,2,0.4758,0.4546
108960,0,68,25512.87,25202.07,36,0.5,negative,unknown,furniture,rent,0,4,0,0.9878,0.2855
108961,1,42,47537.85,12209.26,24,1.1,200_plus,low,car,own,0,2,0,0.2568,0.2573
108962,0,43,33614.49,24958.04,24,5.8,200_plus,low,car,own,0,3,1,0.7425,0.1493
108963,1,64,8000.0,13588.67,24,1.1,negative,low,car,own,2,0,1,1.6984,0.451
108964,0,52,91147.32,2394.05,12,2.2,0_to_200,low,education,own,1,0,0,0.0263,0.3536
108965,0,63,41090.72,12037.22,48,1.4,no_account,low,car,own,1,3,1,0.2929,0.1942
108966,0,59,78132.76,8495.68,12,8.4,0_to_200,high,furniture,with_parents,2,4,1,0.1087,0.191
108967,0,55,36745.67,18378.01,18,4.6,200_plus,low,furniture,own,1,2,1,0.5001,0.4242
108968,0,32,83257.15,12428.0,24,8.6,no_account,unknown,education,own,0,2,0,0.1493,0.4804
108969,0,40,22198.48,16150.85,24,0.5,no_account,medium,education,rent,0,3,0,0.7275,0.3626
108970,0,63,49495.88,24127.97,24,2.0,no_account,low,business,own,1,4,0,0.4875,0.1739
108971,0,51,23365.92,28371.97,48,0.4,negative,unknown,business,with_parents,0,1,0,1.2142,0.2271
108972,0,34,98373.51,17634.31,18,2.7,no_account,unknown,electronics,own,1,4,0,0.1793,0.2403
108973,0,37,40877.36,24770.85,12,1.7,negative,low,renovation,rent,2,0,0,0.606,0.1916
108974,0,59,61593.12,13405.7,12,0.0,negative,unknown,car,own,2,0,0,0.2176,0.18
108975,0,29,54600.96,931.57,12,1.2,200_plus,medium,electronics,own,1,2,0,0.0171,0.0248
108976,0,26,45151.96,4386.1,36,1.3,200_plus,unknown,business,own,0,0,1,0.0971,0.1198
108977,0,58,57662.36,13238.62,24,4.6,negative,low,business,with_parents,1,2,0,0.2296,0.08
108978,1,35,72255.39,22160.35,18,0.1,0_to_200,low,renovation,own,1,3,2,0.3067,0.3923
108979,0,58,69355.89,13264.16,36,22.0,0_to_200,high,education,own,2,4,2,0.1912,0.5818
108980,0,47,51019.41,25672.92,36,5.5,0_to_200,unknown,electronics,own,2,1,0,0.5032,0.6322
108981,0,69,58669.57,31484.83,60,6.6,0_to_200,low,furniture,own,0,4,0,0.5366,0.3981
108982,0,46,84018.36,7005.53,24,1.4,0_to_200,low,renovation,own,1,4,1,0.0834,0.1945
108983,0,63,38119.21,34123.75,36,2.9,no_account,low,furniture,own,1,0,1,0.8952,0.4885
108984,0,62,14960.2,500.0,18,14.1,0_to_200,unknown,business,rent,1,1,1,0.0334,0.3036
108985,0,31,25047.26,31639.51,48,4.0,no_account,unknown,furniture,with_parents,0,1,0,1.2631,0.4552
108986,0,69,33613.71,14698.28,48,18.1,0_to_200,medium,electronics,own,1,2,0,0.4373,0.3681
108987,0,57,27684.86,12904.41,36,0.6,200_plus,medium,furniture,with_parents,1,4,0,0.4661,0.1886
108988,0,26,48061.86,14927.83,36,40.0,0_to_200,unknown,electronics,own,0,3,0,0.3106,0.1198
108989,0,21,46119.06,7800.27,36,3.2,200_plus,low,furniture,own,1,2,0,0.1691,0.2816
108990,0,34,50189.27,28514.0,24,0.5,0_to_200,low,education,own,0,3,0,0.5681,0.1792
108991,0,21,56130.58,8771.97,24,12.8,0_to_200,unknown,electronics,own,1,2,1,0.1563,0.3699
108992,0,38,31025.32,9919.4,36,1.3,no_account,low,electronics,own,1,1,0,0.3197,0.1128
108993,0,69,66577.67,2586.74,60,3.4,no_account,unknown,electronics,rent,0,1,1,0.0389,0.1877
108994,0,44,55965.21,8424.03,36,0.6,200_plus,low,electronics,rent,2,3,0,0.1505,0.1851
108995,0,22,78072.08,8697.79,18,2.9,0_to_200,unknown,education,own,0,2,0,0.1114,0.0509
108996,1,45,62202.57,8093.73,24,0.5,negative,low,electronics,own,0,3,1,0.1301,0.2344
108997,0,31,38932.39,13418.65,24,1.8,no_account,low,electronics,own,1,2,0,0.3447,0.4573
108998,0,62,72270.65,4967.25,12,2.3,no_account,unknown,car,own,3,1,0,0.0687,0.1385
108999,1,25,54796.34,29350.68,24,8.6,0_to_200,low,car,own,0,0,0,0.5356,0.0414
109000,1,58,61918.68,13624.79,12,1.9,no_account,low,education,own,0,0,2,0.22,0.2186
109001,0,42,60334.3,18366.31,24,1.9,negative,low,education,own,2,1,0,0.3044,0.1755
109002,0,21,44245.4,22756.12,12,3.5,0_to_200,medium,furniture,own,1,2,1,0.5143,0.0934
109003,0,53,47388.63,33224.44,24,0.6,no_account,low,car,rent,1,3,0,0.7011,0.3554
109004,1,43,43831.19,23188.95,60,2.9,negative,low,education,rent,1,1,0,0.529,0.2951
109005,0,58,29370.81,12769.52,6,2.9,no_account,medium,renovation,own,2,4,0,0.4348,0.4964
109006,0,51,8000.0,5345.37,18,5.6,negative,low,business,own,3,0,0,0.6681,0.133
109007,0,59,31405.74,18042.85,24,0.6,0_to_200,low,furniture,rent,1,4,0,0.5745,0.1053
109008,1,43,49654.46,24560.67,24,1.3,no_account,low,electronics,own,0,0,0,0.4946,0.3505
109009,0,21,70989.08,16277.39,60,8.6,0_to_200,unknown,renovation,own,2,4,0,0.2293,0.1445
109010,0,27,62255.81,15586.94,36,2.7,0_to_200,low,car,own,2,1,0,0.2504,0.0315
109011,0,43,40844.89,16921.36,48,2.9,0_to_200,unknown,car,rent,1,3,0,0.4143,0.4159
109012,0,40,32723.56,500.0,12,2.7,negative,unknown,renovation,own,2,1,0,0.0153,0.3416
109013,0,59,41856.91,16318.22,18,0.9,200_plus,medium,electronics,rent,3,2,0,0.3898,0.1558
109014,0,41,29865.5,21590.48,48,8.7,negative,medium,business,own,1,1,0,0.7229,0.1328
109015,0,63,8000.0,14588.85,6,9.5,no_account,medium,car,own,0,3,0,1.8234,0.1976
109016,1,30,15596.44,25111.59,24,3.0,no_account,low,business,own,2,4,0,1.61,0.5276
109017,0,39,74006.13,25411.97,24,3.0,200_plus,unknown,electronics,rent,0,4,0,0.3434,0.1519
109018,0,58,84918.86,10464.91,60,5.5,no_account,low,furniture,rent,2,3,0,0.1232,0.4725
109019,0,27,66940.94,18976.1,24,13.7,0_to_200,high,business,rent,0,4,0,0.2835,0.425
109020,0,36,59789.64,15384.81,48,31.9,200_plus,high,renovation,own,2,3,0,0.2573,0.2709
109021,0,57,17567.67,500.0,24,0.9,0_to_200,medium,renovation,rent,0,4,0,0.0285,0.243
109022,0,49,42686.19,13315.32,18,1.8,negative,low,car,own,2,3,0,0.3119,0.1479
109023,0,59,58322.16,5721.89,12,2.2,no_account,low,car,own,0,3,1,0.0981,0.435
109024,0,46,64129.02,16205.91,24,5.1,no_account,low,electronics,with_parents,2,3,0,0.2527,0.5659
109025,1,63,62255.06,21144.76,6,7.0,negative,low,business,own,2,1,0,0.3396,0.5643
109026,0,63,70981.66,13041.44,18,3.6,negative,low,renovation,rent,1,1,1,0.1837,0.8336
109027,1,68,84118.91,6899.69,24,0.5,negative,low,business,own,2,3,0,0.082,0.1681
109028,0,26,37861.26,17105.7,24,1.9,0_to_200,low,education,own,2,2,0,0.4518,0.2114
109029,0,49,105086.54,36993.35,24,8.0,0_to_200,high,business,with_parents,0,2,0,0.352,0.1453
109030,0,26,8000.0,500.0,60,6.7,no_account,unknown,furniture,own,1,4,0,0.0625,0.5831
109031,0,32,29590.06,17095.25,12,0.3,no_account,unknown,furniture,own,0,3,0,0.5777,0.3651
109032,0,35,51615.67,10105.94,60,5.2,0_to_200,unknown,business,rent,1,3,0,0.1958,0.1814
109033,1,52,58692.87,11165.26,36,5.4,200_plus,low,business,rent,1,2,0,0.1902,0.1869
109034,0,42,47683.17,14057.79,48,12.6,0_to_200,medium,furniture,own,1,3,0,0.2948,0.168
109035,0,63,45572.26,11903.49,36,21.0,200_plus,medium,furniture,own,2,2,1,0.2612,0.3809
109036,0,35,89066.17,20416.23,18,0.0,0_to_200,low,car,own,2,2,0,0.2292,0.0234
109037,0,51,37296.28,12823.89,36,6.3,200_plus,low,car,rent,0,3,0,0.3438,0.2519
109038,0,58,27124.71,500.0,48,5.0,200_plus,unknown,car,rent,1,1,0,0.0184,0.0563
109039,0,69,78839.84,26517.02,36,0.0,0_to_200,low,business,rent,2,0,0,0.3363,0.1614
109040,0,33,62669.51,25163.51,48,1.4,0_to_200,medium,electronics,own,1,4,0,0.4015,0.3916
109041,1,56,69047.64,9539.18,12,4.3,no_account,medium,renovation,own,0,0,0,0.1382,0.428
109042,0,25,53736.95,15447.95,60,9.6,200_plus,low,car,own,1,4,1,0.2875,0.2133
109043,0,47,25602.79,25958.3,60,16.2,0_to_200,medium,renovation,rent,1,4,0,1.0138,0.225
109044,0,41,47520.87,24298.47,48,1.7,200_plus,low,electronics,own,0,4,0,0.5113,0.1157
109045,1,67,16326.64,27216.32,36,3.2,no_account,unknown,education,own,1,1,0,1.6669,0.3731
109046,1,58,52950.69,18370.3,48,6.2,negative,low,car,rent,0,0,0,0.3469,0.1959
109047,0,66,59757.55,21925.8,36,3.4,no_account,high,furniture,with_parents,2,0,0,0.3669,0.0978
109048,0,62,69604.46,27678.91,24,6.2,200_plus,medium,car,own,2,3,1,0.3977,0.4373
109049,0,41,47039.44,11910.43,60,7.8,0_to_200,medium,furniture,own,1,4,0,0.2532,0.3206
109050,0,56,64797.51,18965.6,18,9.7,0_to_200,low,furniture,rent,0,1,0,0.2927,0.1659
109051,0,22,30028.67,500.0,48,6.2,negative,high,furniture,rent,0,2,0,0.0167,0.713
109052,0,48,67221.53,781.43,24,5.8,no_account,low,renovation,own,2,2,0,0.0116,0.0789
109053,0,23,59509.75,19499.85,18,2.0,200_plus,low,education,rent,0,2,2,0.3277,0.2817
109054,0,56,29701.29,20873.97,24,1.4,negative,low,car,rent,1,0,0,0.7028,0.4421
109055,0,68,61518.18,11514.44,36,11.8,no_account,low,furniture,own,1,2,0,0.1872,0.5401
109056,0,54,69542.97,9542.28,12,5.5,200_plus,low,furniture,own,0,3,0,0.1372,0.2957
109057,0,62,49354.85,11799.89,36,5.6,no_account,low,renovation,own,0,0,0,0.2391,0.2725
109058,1,32,28801.29,16726.82,24,0.5,no_account,high,business,own,2,4,1,0.5807,0.2905
109059,0,69,51755.65,500.0,36,6.4,negative,high,renovation,own,0,4,0,0.0097,0.1207
109060,0,47,56053.09,19190.57,12,0.0,negative,medium,furniture,own,1,0,2,0.3424,0.2395
109061,0,54,29363.02,15291.67,12,1.9,200_plus,unknown,business,rent,0,2,1,0.5208,0.4525
109062,0,58,25941.23,17226.86,12,2.2,200_plus,unknown,car,own,2,2,0,0.664,0.1661
109063,0,52,59099.77,13886.44,12,7.3,no_account,high,car,rent,1,0,0,0.235,0.0361
109064,0,36,62454.52,2552.22,36,2.0,no_account,medium,business,rent,0,0,1,0.0409,0.4598
109065,0,50,90407.83,5116.24,24,4.8,negative,unknown,electronics,own,1,0,0,0.0566,0.1464
109066,1,53,60924.42,28711.37,36,5.2,negative,low,renovation,own,1,4,1,0.4713,0.1358
109067,0,63,30893.85,9216.38,36,20.2,0_to_200,unknown,business,own,3,4,2,0.2983,0.8912
109068,0,44,91575.72,22270.33,18,11.6,no_account,medium,car,own,0,3,0,0.2432,0.3916
109069,0,45,69006.09,5258.72,48,5.8,no_account,low,electronics,rent,0,0,2,0.0762,0.3507
109070,1,45,8000.0,14865.04,36,1.2,no_account,low,car,own,0,1,0,1.8579,0.2376
109071,0,26,27020.32,11033.85,12,5.3,no_account,unknown,business,own,0,2,0,0.4083,0.2055
109072,0,25,36921.49,12412.52,24,3.5,no_account,unknown,car,rent,1,2,0,0.3362,0.208
109073,0,22,61936.22,11939.97,24,0.3,negative,high,furniture,own,0,1,0,0.1928,0.4331
109074,1,53,8000.0,27995.3,24,7.0,200_plus,medium,car,own,0,2,0,3.499,0.1625
109075,0,41,43552.78,32347.38,24,1.9,0_to_200,unknown,business,own,1,2,0,0.7427,0.1431
109076,0,63,62578.42,17138.67,24,3.9,no_account,unknown,business,own,2,4,0,0.2739,0.1869
109077,1,55,8000.0,11285.71,24,6.4,no_account,low,car,own,0,1,0,1.4105,0.4119
109078,0,27,65151.09,3036.95,24,10.4,0_to_200,medium,car,with_parents,1,0,0,0.0466,0.1139
109079,0,25,64856.08,2417.37,24,5.0,no_account,low,furniture,own,1,0,1,0.0373,0.2637
109080,0,38,34968.25,28044.21,36,13.8,negative,low,renovation,own,0,2,0,0.802,0.1686
109081,0,66,22035.5,1782.64,12,0.2,0_to_200,high,renovation,own,0,3,0,0.0809,0.2752
109082,1,23,28593.19,11036.97,12,1.7,200_plus,low,electronics,with_parents,1,2,1,0.386,0.0726
109083,0,30,8000.0,16397.77,24,8.6,no_account,medium,education,own,0,3,0,2.0495,0.0979
109084,0,22,40772.9,500.0,24,4.6,no_account,low,car,own,2,0,0,0.0123,0.2398
109085,0,41,50649.79,3744.65,24,2.5,no_account,unknown,car,rent,2,0,0,0.0739,0.2874
109086,0,69,21757.4,2954.16,36,2.3,0_to_200,medium,business,own,1,3,2,0.1358,0.4418
